system,split,beam_size,normalization,weight_token_logprob_avg,weight_summac_style_score,weight_factcc_style_score,weight_entity_support_score,rouge1,rouge2,rougeL,rougeLsum,summac_style_score,factcc_style_score,entity_support_score,factuality_composite,summary_len_tokens
custom_0211,val_tune,8,zscore,0.25,0.75,0.5,0.25,0.464588,0.232737,0.377966,0.377966,0.272789,0.398125,0.659763,0.443559,24.15625
custom_0191,val_tune,8,zscore,0.25,0.5,0.75,0.25,0.464736,0.231896,0.378888,0.378888,0.264121,0.409165,0.657373,0.443553,24.21875
custom_0186,val_tune,8,zscore,0.25,0.5,0.5,0.25,0.465662,0.232381,0.378694,0.378694,0.265207,0.405879,0.659522,0.443536,24.25
custom_0372,val_tune,8,zscore,0.5,1.0,1.0,0.5,0.465662,0.232381,0.378694,0.378694,0.265207,0.405879,0.659522,0.443536,24.25
custom_0454,val_tune,16,zscore,0.75,0.75,0.0,1.0,0.473696,0.245861,0.387997,0.387997,0.318115,0.327919,0.684176,0.443403,23.4375
custom_0151,val_tune,16,zscore,0.25,0.25,0.0,0.25,0.471935,0.245337,0.387159,0.387159,0.317785,0.328492,0.683915,0.443397,23.578125
custom_0302,val_tune,16,zscore,0.5,0.5,0.0,0.5,0.471935,0.245337,0.387159,0.387159,0.317785,0.328492,0.683915,0.443397,23.578125
custom_0453,val_tune,16,zscore,0.75,0.75,0.0,0.75,0.471935,0.245337,0.387159,0.387159,0.317785,0.328492,0.683915,0.443397,23.578125
custom_0604,val_tune,16,zscore,1.0,1.0,0.0,1.0,0.471935,0.245337,0.387159,0.387159,0.317785,0.328492,0.683915,0.443397,23.578125
custom_0240,val_tune,8,zscore,0.25,1.0,0.75,0.0,0.464359,0.231683,0.377771,0.377771,0.273014,0.399882,0.657248,0.443381,24.15625
custom_0162,val_tune,8,zscore,0.25,0.25,0.5,0.5,0.465734,0.228366,0.378468,0.378468,0.260774,0.408355,0.66098,0.443369,24.3125
custom_0163,val_tune,8,zscore,0.25,0.25,0.5,0.75,0.465734,0.228366,0.378468,0.378468,0.260774,0.408355,0.66098,0.443369,24.3125
custom_0324,val_tune,8,zscore,0.5,0.5,1.0,1.0,0.465734,0.228366,0.378468,0.378468,0.260774,0.408355,0.66098,0.443369,24.3125
custom_0511,val_tune,16,zscore,1.0,0.0,0.5,0.25,0.460848,0.228932,0.37335,0.37335,0.235706,0.435983,0.658327,0.443339,23.4375
custom_0241,val_tune,8,zscore,0.25,1.0,0.75,0.25,0.46467,0.232799,0.378082,0.378082,0.272812,0.399801,0.657391,0.443335,24.140625
custom_0342,val_tune,8,zscore,0.5,0.75,0.75,0.5,0.466499,0.232482,0.379464,0.379464,0.264846,0.405421,0.659621,0.443296,24.234375
custom_0347,val_tune,8,zscore,0.5,0.75,1.0,0.5,0.466499,0.232482,0.379464,0.379464,0.264846,0.405421,0.659621,0.443296,24.234375
custom_0530,val_tune,16,zscore,1.0,0.25,0.25,0.0,0.457268,0.231573,0.373931,0.373931,0.283155,0.396728,0.649845,0.443242,23.109375
custom_0344,val_tune,8,zscore,0.5,0.75,0.75,1.0,0.467649,0.23046,0.379859,0.379859,0.263964,0.405443,0.66024,0.443216,24.3125
custom_0346,val_tune,8,zscore,0.5,0.75,1.0,0.25,0.465562,0.232358,0.378654,0.378654,0.265207,0.407337,0.657077,0.443207,24.265625
custom_0371,val_tune,8,zscore,0.5,1.0,1.0,0.25,0.465562,0.232358,0.378654,0.378654,0.265207,0.407337,0.657077,0.443207,24.265625
custom_0319,val_tune,8,zscore,0.5,0.5,0.75,1.0,0.465946,0.228459,0.378549,0.378549,0.261688,0.40708,0.660815,0.443195,24.296875
custom_0343,val_tune,8,zscore,0.5,0.75,0.75,0.75,0.465582,0.231105,0.378487,0.378487,0.264417,0.405399,0.659768,0.443195,24.234375
custom_0348,val_tune,8,zscore,0.5,0.75,1.0,0.75,0.465582,0.231105,0.378487,0.378487,0.264417,0.405399,0.659768,0.443195,24.234375
custom_0498,val_tune,8,zscore,0.75,1.0,1.0,0.75,0.466143,0.230971,0.379108,0.379108,0.264417,0.405411,0.659677,0.443169,24.25
custom_0195,val_tune,8,zscore,0.25,0.5,1.0,0.0,0.463318,0.231135,0.376625,0.376625,0.250906,0.423097,0.655275,0.443093,24.140625
custom_0196,val_tune,8,zscore,0.25,0.5,1.0,0.25,0.463318,0.231135,0.376625,0.376625,0.250906,0.423097,0.655275,0.443093,24.140625
custom_0318,val_tune,8,zscore,0.5,0.5,0.75,0.75,0.467418,0.230996,0.379628,0.379628,0.263964,0.405399,0.659911,0.443091,24.265625
custom_0167,val_tune,8,zscore,0.25,0.25,0.75,0.5,0.463874,0.227682,0.375671,0.375671,0.248857,0.42169,0.658691,0.443079,24.203125
custom_0172,val_tune,8,zscore,0.25,0.25,1.0,0.5,0.463874,0.227682,0.375671,0.375671,0.248857,0.42169,0.658691,0.443079,24.203125
custom_0317,val_tune,8,zscore,0.5,0.5,0.75,0.5,0.467979,0.230862,0.380249,0.380249,0.263964,0.405411,0.65982,0.443065,24.28125
custom_0473,val_tune,8,zscore,0.75,0.75,1.0,0.75,0.467979,0.230862,0.380249,0.380249,0.263964,0.405411,0.65982,0.443065,24.28125
custom_0474,val_tune,8,zscore,0.75,0.75,1.0,1.0,0.467979,0.230862,0.380249,0.380249,0.263964,0.405411,0.65982,0.443065,24.28125
custom_0499,val_tune,8,zscore,0.75,1.0,1.0,1.0,0.467979,0.230862,0.380249,0.380249,0.263964,0.405411,0.65982,0.443065,24.28125
custom_0165,val_tune,8,zscore,0.25,0.25,0.75,0.0,0.462962,0.229625,0.376269,0.376269,0.250361,0.423088,0.655332,0.442927,24.15625
custom_0170,val_tune,8,zscore,0.25,0.25,1.0,0.0,0.462962,0.229625,0.376269,0.376269,0.250361,0.423088,0.655332,0.442927,24.15625
custom_0166,val_tune,8,zscore,0.25,0.25,0.75,0.25,0.464797,0.229516,0.37741,0.37741,0.250024,0.423088,0.655474,0.442862,24.1875
custom_0171,val_tune,8,zscore,0.25,0.25,1.0,0.25,0.464797,0.229516,0.37741,0.37741,0.250024,0.423088,0.655474,0.442862,24.1875
custom_0048,val_tune,8,zscore,0.0,0.25,1.0,0.75,0.462252,0.227096,0.372956,0.372956,0.24385,0.423429,0.661235,0.442838,24.015625
custom_0386,val_tune,16,zscore,0.75,0.0,0.5,0.25,0.462066,0.229772,0.374586,0.374586,0.229252,0.438495,0.660765,0.442837,23.5
custom_0043,val_tune,8,zscore,0.0,0.25,0.75,0.75,0.46164,0.226458,0.372956,0.372956,0.243548,0.423379,0.661347,0.442758,24.015625
custom_0044,val_tune,8,zscore,0.0,0.25,0.75,1.0,0.46164,0.226458,0.372956,0.372956,0.243548,0.423379,0.661347,0.442758,24.015625
custom_0049,val_tune,8,zscore,0.0,0.25,1.0,1.0,0.46164,0.226458,0.372956,0.372956,0.243548,0.423379,0.661347,0.442758,24.015625
custom_0056,val_tune,8,zscore,0.0,0.5,0.25,0.25,0.46771,0.23411,0.380183,0.380183,0.275814,0.388916,0.663516,0.442749,23.859375
custom_0112,val_tune,8,zscore,0.0,1.0,0.5,0.5,0.46771,0.23411,0.380183,0.380183,0.275814,0.388916,0.663516,0.442749,23.859375
custom_0088,val_tune,8,zscore,0.0,0.75,0.5,0.75,0.466508,0.23286,0.378981,0.378981,0.275777,0.388871,0.663583,0.442744,23.859375
custom_0190,val_tune,8,zscore,0.25,0.5,0.75,0.0,0.462868,0.23042,0.376862,0.376862,0.252325,0.420647,0.655182,0.442718,24.09375
custom_0497,val_tune,8,zscore,0.75,1.0,1.0,0.5,0.467138,0.232185,0.377617,0.377617,0.264417,0.404243,0.659251,0.442637,24.1875
custom_0303,val_tune,16,zscore,0.5,0.5,0.0,0.75,0.476136,0.248054,0.388957,0.388957,0.311318,0.326146,0.69034,0.442601,23.484375
custom_0323,val_tune,8,zscore,0.5,0.5,1.0,0.75,0.464147,0.228795,0.377443,0.377443,0.250123,0.419546,0.658036,0.442568,24.171875
custom_0161,val_tune,8,zscore,0.25,0.25,0.5,0.25,0.464708,0.228662,0.378064,0.378064,0.250123,0.419558,0.657946,0.442542,24.1875
custom_0322,val_tune,8,zscore,0.5,0.5,1.0,0.5,0.464708,0.228662,0.378064,0.378064,0.250123,0.419558,0.657946,0.442542,24.1875
logprob_plus_summac_plus_factcc_plus_entity_support,val_tune,8,zscore,0.25,0.25,0.25,0.25,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0156,val_tune,8,zscore,0.25,0.25,0.25,0.25,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0312,val_tune,8,zscore,0.5,0.5,0.5,0.5,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0468,val_tune,8,zscore,0.75,0.75,0.75,0.75,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0472,val_tune,8,zscore,0.75,0.75,1.0,0.5,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0624,val_tune,8,zscore,1.0,1.0,1.0,1.0,0.468973,0.232076,0.378757,0.378757,0.263964,0.404243,0.659394,0.442534,24.21875
custom_0133,val_tune,16,zscore,0.25,0.0,0.25,0.75,0.461897,0.231731,0.37488,0.37488,0.215545,0.415215,0.69671,0.44249,23.6875
custom_0210,val_tune,8,zscore,0.25,0.75,0.5,0.0,0.462358,0.231461,0.376434,0.376434,0.272789,0.398415,0.655741,0.442315,24.109375
custom_0235,val_tune,8,zscore,0.25,1.0,0.5,0.0,0.462358,0.231461,0.376434,0.376434,0.272789,0.398415,0.655741,0.442315,24.109375
custom_0185,val_tune,8,zscore,0.25,0.5,0.5,0.0,0.463431,0.231105,0.377162,0.377162,0.265207,0.40617,0.6555,0.442292,24.203125
custom_0345,val_tune,8,zscore,0.5,0.75,1.0,0.0,0.463431,0.231105,0.377162,0.377162,0.265207,0.40617,0.6555,0.442292,24.203125
custom_0370,val_tune,8,zscore,0.5,1.0,1.0,0.0,0.463431,0.231105,0.377162,0.377162,0.265207,0.40617,0.6555,0.442292,24.203125
custom_0367,val_tune,8,zscore,0.5,1.0,0.75,0.5,0.466596,0.232381,0.379583,0.379583,0.269116,0.398099,0.659522,0.442245,24.21875
custom_0321,val_tune,8,zscore,0.5,0.5,1.0,0.25,0.465002,0.228817,0.378261,0.378261,0.25106,0.419961,0.655409,0.442143,24.15625
custom_0340,val_tune,8,zscore,0.5,0.75,0.75,0.0,0.464269,0.231206,0.377933,0.377933,0.264846,0.405711,0.655599,0.442052,24.1875
custom_0341,val_tune,8,zscore,0.5,0.75,0.75,0.25,0.464269,0.231206,0.377933,0.377933,0.264846,0.405711,0.655599,0.442052,24.1875
custom_0495,val_tune,8,zscore,0.75,1.0,1.0,0.0,0.464269,0.231206,0.377933,0.377933,0.264846,0.405711,0.655599,0.442052,24.1875
custom_0496,val_tune,8,zscore,0.75,1.0,1.0,0.25,0.464269,0.231206,0.377933,0.377933,0.264846,0.405711,0.655599,0.442052,24.1875
custom_0368,val_tune,8,zscore,0.5,1.0,0.75,0.75,0.466872,0.232615,0.379732,0.379732,0.268755,0.397628,0.659711,0.442031,24.1875
custom_0188,val_tune,8,zscore,0.25,0.5,0.5,0.75,0.469344,0.234161,0.382296,0.382296,0.267754,0.394289,0.66384,0.441961,24.140625
custom_0316,val_tune,8,zscore,0.5,0.5,0.75,0.25,0.465748,0.229587,0.378717,0.378717,0.263964,0.405701,0.655798,0.441821,24.234375
custom_0244,val_tune,8,zscore,0.25,1.0,0.75,1.0,0.46587,0.234497,0.37976,0.37976,0.274781,0.386967,0.663681,0.44181,24.1875
custom_0237,val_tune,8,zscore,0.25,1.0,0.5,0.5,0.465969,0.235054,0.379746,0.379746,0.274911,0.386873,0.66329,0.441692,24.125
custom_0039,val_tune,8,zscore,0.0,0.25,0.5,1.0,0.465469,0.229976,0.376881,0.376881,0.258448,0.399566,0.667025,0.44168,24.203125
custom_0173,val_tune,8,zscore,0.25,0.25,1.0,0.75,0.462149,0.226008,0.373947,0.373947,0.242109,0.421971,0.660566,0.441549,24.25
custom_0337,val_tune,8,zscore,0.5,0.75,0.5,0.5,0.468427,0.233696,0.378862,0.378862,0.268755,0.396472,0.659194,0.441474,24.140625
custom_0174,val_tune,8,zscore,0.25,0.25,1.0,1.0,0.461498,0.226008,0.373947,0.373947,0.241708,0.421988,0.660677,0.441458,24.25
custom_0492,val_tune,8,zscore,0.75,1.0,0.75,0.5,0.468071,0.232185,0.378506,0.378506,0.268325,0.396463,0.659251,0.441346,24.15625
custom_0493,val_tune,8,zscore,0.75,1.0,0.75,0.75,0.468071,0.232185,0.378506,0.378506,0.268325,0.396463,0.659251,0.441346,24.15625
custom_0168,val_tune,8,zscore,0.25,0.25,0.75,0.75,0.462986,0.226109,0.374718,0.374718,0.241748,0.421513,0.660665,0.441309,24.234375
custom_0160,val_tune,8,zscore,0.25,0.25,0.5,0.0,0.461036,0.227673,0.375629,0.375629,0.251397,0.418793,0.653689,0.441293,24.0625
custom_0320,val_tune,8,zscore,0.5,0.5,1.0,0.0,0.461036,0.227673,0.375629,0.375629,0.251397,0.418793,0.653689,0.441293,24.0625
custom_0169,val_tune,8,zscore,0.25,0.25,0.75,1.0,0.462335,0.226109,0.374718,0.374718,0.241347,0.421529,0.660776,0.441217,24.234375
custom_0009,val_tune,16,zscore,0.0,0.0,0.25,1.0,0.465212,0.23359,0.378884,0.378884,0.214945,0.406563,0.702037,0.441181,23.625
custom_0134,val_tune,16,zscore,0.25,0.0,0.25,1.0,0.461813,0.23058,0.374601,0.374601,0.219865,0.403857,0.699732,0.441151,23.71875
custom_0225,val_tune,16,zscore,0.25,1.0,0.0,0.0,0.452745,0.228995,0.372089,0.372089,0.341961,0.325316,0.656057,0.441111,23.234375
custom_0336,val_tune,8,zscore,0.5,0.75,0.5,0.25,0.465302,0.231229,0.378862,0.378862,0.268755,0.396472,0.658043,0.44109,24.140625
custom_0361,val_tune,8,zscore,0.5,1.0,0.5,0.25,0.465302,0.231229,0.378862,0.378862,0.268755,0.396472,0.658043,0.44109,24.140625
custom_0200,val_tune,16,zscore,0.25,0.75,0.0,0.0,0.453299,0.229669,0.372643,0.372643,0.34049,0.326202,0.656459,0.441051,23.046875
custom_0365,val_tune,8,zscore,0.5,1.0,0.75,0.0,0.464365,0.231105,0.378051,0.378051,0.269116,0.398389,0.6555,0.441001,24.171875
custom_0366,val_tune,8,zscore,0.5,1.0,0.75,0.25,0.464365,0.231105,0.378051,0.378051,0.269116,0.398389,0.6555,0.441001,24.171875
custom_0467,val_tune,8,zscore,0.75,0.75,0.75,0.5,0.466218,0.229074,0.376002,0.376002,0.26044,0.403172,0.658982,0.440865,24.203125
custom_0593,val_tune,8,zscore,1.0,0.75,0.75,0.75,0.466218,0.229074,0.376002,0.376002,0.26044,0.403172,0.658982,0.440865,24.203125
custom_0598,val_tune,8,zscore,1.0,0.75,1.0,0.75,0.466218,0.229074,0.376002,0.376002,0.26044,0.403172,0.658982,0.440865,24.203125
custom_0623,val_tune,8,zscore,1.0,1.0,1.0,0.75,0.466218,0.229074,0.376002,0.376002,0.26044,0.403172,0.658982,0.440865,24.203125
custom_0180,val_tune,8,zscore,0.25,0.5,0.25,0.0,0.463428,0.230737,0.376858,0.376858,0.268755,0.397899,0.655535,0.440729,24.109375
custom_0335,val_tune,8,zscore,0.5,0.75,0.5,0.0,0.463428,0.230737,0.376858,0.376858,0.268755,0.397899,0.655535,0.440729,24.109375
custom_0360,val_tune,8,zscore,0.5,1.0,0.5,0.0,0.463428,0.230737,0.376858,0.376858,0.268755,0.397899,0.655535,0.440729,24.109375
custom_0485,val_tune,8,zscore,0.75,1.0,0.5,0.0,0.463428,0.230737,0.376858,0.376858,0.268755,0.397899,0.655535,0.440729,24.109375
